#  Wavelength      transmission
#          um          unitless
     2.327799   0.000000000e+00
     2.327893   0.000000000e+00
     2.327987   0.000000000e+00
     2.328081   0.000000000e+00
     2.328174   0.000000000e+00
     2.328268   0.000000000e+00
     2.328362   0.000000000e+00
     2.328456   0.000000000e+00
     2.328549   0.000000000e+00
     2.328643   0.000000000e+00
     2.328737   0.000000000e+00
     2.328831   0.000000000e+00
     2.328924   0.000000000e+00
     2.329018   0.000000000e+00
     2.329112   0.000000000e+00
     2.329206   0.000000000e+00
     2.329300   0.000000000e+00
     2.329393   0.000000000e+00
     2.329487   0.000000000e+00
     2.329581   0.000000000e+00
     2.329675   0.000000000e+00
     2.329768   0.000000000e+00
     2.329862   0.000000000e+00
     2.329956   0.000000000e+00
     2.330050   0.000000000e+00
     2.330143   0.000000000e+00
     2.330237   0.000000000e+00
     2.330331   0.000000000e+00
     2.330425   0.000000000e+00
     2.330518   0.000000000e+00
     2.330612   0.000000000e+00
     2.330706   0.000000000e+00
     2.330800   0.000000000e+00
     2.330894   0.000000000e+00
     2.330987   0.000000000e+00
     2.331081   0.000000000e+00
     2.331175   0.000000000e+00
     2.331269   0.000000000e+00
     2.331362   0.000000000e+00
     2.331456   0.000000000e+00
     2.331550   0.000000000e+00
     2.331644   0.000000000e+00
     2.331737   0.000000000e+00
     2.331831   0.000000000e+00
     2.331925   0.000000000e+00
     2.332019   0.000000000e+00
     2.332113   0.000000000e+00
     2.332206   0.000000000e+00
     2.332300   0.000000000e+00
     2.332394   0.000000000e+00
     2.332488   0.000000000e+00
     2.332581   1.000000000e+00
     2.332675   1.000000000e+00
     2.332769   1.000000000e+00
     2.332863   1.000000000e+00
     2.332956   1.000000000e+00
     2.333050   1.000000000e+00
     2.333144   1.000000000e+00
     2.333238   1.000000000e+00
     2.333331   1.000000000e+00
     2.333425   1.000000000e+00
     2.333519   1.000000000e+00
     2.333613   1.000000000e+00
     2.333707   1.000000000e+00
     2.333800   1.000000000e+00
     2.333894   1.000000000e+00
     2.333988   1.000000000e+00
     2.334082   1.000000000e+00
     2.334175   1.000000000e+00
     2.334269   1.000000000e+00
     2.334363   1.000000000e+00
     2.334457   1.000000000e+00
     2.334550   1.000000000e+00
     2.334644   1.000000000e+00
     2.334738   1.000000000e+00
     2.334832   1.000000000e+00
     2.334925   1.000000000e+00
     2.335019   1.000000000e+00
     2.335113   1.000000000e+00
     2.335207   1.000000000e+00
     2.335301   1.000000000e+00
     2.335394   1.000000000e+00
     2.335488   1.000000000e+00
     2.335582   1.000000000e+00
     2.335676   1.000000000e+00
     2.335769   1.000000000e+00
     2.335863   1.000000000e+00
     2.335957   1.000000000e+00
     2.336051   1.000000000e+00
     2.336144   1.000000000e+00
     2.336238   1.000000000e+00
     2.336332   1.000000000e+00
     2.336426   1.000000000e+00
     2.336520   1.000000000e+00
     2.336613   1.000000000e+00
