# Wavelength      transmission
#         um          unitless
     0.57900   0.000000000e+00
     0.57942   0.000000000e+00
     0.57984   0.000000000e+00
     0.58026   0.000000000e+00
     0.58068   0.000000000e+00
     0.58110   0.000000000e+00
     0.58152   0.000000000e+00
     0.58194   0.000000000e+00
     0.58236   0.000000000e+00
     0.58278   0.000000000e+00
     0.58320   0.000000000e+00
     0.58362   0.000000000e+00
     0.58404   0.000000000e+00
     0.58446   0.000000000e+00
     0.58488   0.000000000e+00
     0.58530   0.000000000e+00
     0.58572   0.000000000e+00
     0.58614   0.000000000e+00
     0.58656   0.000000000e+00
     0.58698   0.000000000e+00
     0.58740   0.000000000e+00
     0.58782   0.000000000e+00
     0.58824   0.000000000e+00
     0.58866   0.000000000e+00
     0.58908   0.000000000e+00
     0.58950   0.000000000e+00
     0.58992   0.000000000e+00
     0.59034   0.000000000e+00
     0.59076   0.000000000e+00
     0.59118   0.000000000e+00
     0.59160   0.000000000e+00
     0.59202   0.000000000e+00
     0.59244   0.000000000e+00
     0.59286   0.000000000e+00
     0.59328   0.000000000e+00
     0.59370   0.000000000e+00
     0.59412   0.000000000e+00
     0.59454   0.000000000e+00
     0.59496   0.000000000e+00
     0.59538   0.000000000e+00
     0.59580   0.000000000e+00
     0.59622   0.000000000e+00
     0.59664   0.000000000e+00
     0.59706   0.000000000e+00
     0.59748   0.000000000e+00
     0.59790   0.000000000e+00
     0.59832   0.000000000e+00
     0.59874   0.000000000e+00
     0.59916   0.000000000e+00
     0.59958   0.000000000e+00
     0.60000   0.000000000e+00
     0.60042   1.000000000e+00
     0.60084   1.000000000e+00
     0.60126   1.000000000e+00
     0.60168   1.000000000e+00
     0.60210   1.000000000e+00
     0.60252   1.000000000e+00
     0.60294   1.000000000e+00
     0.60336   1.000000000e+00
     0.60378   1.000000000e+00
     0.60420   1.000000000e+00
     0.60462   1.000000000e+00
     0.60504   1.000000000e+00
     0.60546   1.000000000e+00
     0.60588   1.000000000e+00
     0.60630   1.000000000e+00
     0.60672   1.000000000e+00
     0.60714   1.000000000e+00
     0.60756   1.000000000e+00
     0.60798   1.000000000e+00
     0.60840   1.000000000e+00
     0.60882   1.000000000e+00
     0.60924   1.000000000e+00
     0.60966   1.000000000e+00
     0.61008   1.000000000e+00
     0.61050   1.000000000e+00
     0.61092   1.000000000e+00
     0.61134   1.000000000e+00
     0.61176   1.000000000e+00
     0.61218   1.000000000e+00
     0.61260   1.000000000e+00
     0.61302   1.000000000e+00
     0.61344   1.000000000e+00
     0.61386   1.000000000e+00
     0.61428   1.000000000e+00
     0.61470   1.000000000e+00
     0.61512   1.000000000e+00
     0.61554   1.000000000e+00
     0.61596   1.000000000e+00
     0.61638   1.000000000e+00
     0.61680   1.000000000e+00
     0.61722   1.000000000e+00
     0.61764   1.000000000e+00
     0.61806   1.000000000e+00
     0.61848   1.000000000e+00
     0.61890   1.000000000e+00
     0.61932   1.000000000e+00
     0.61974   1.000000000e+00
     0.62016   1.000000000e+00
     0.62058   1.000000000e+00
     0.62100   1.000000000e+00
     0.62142   1.000000000e+00
     0.62184   1.000000000e+00
     0.62226   1.000000000e+00
     0.62268   1.000000000e+00
     0.62310   1.000000000e+00
     0.62352   1.000000000e+00
     0.62394   1.000000000e+00
     0.62436   1.000000000e+00
     0.62478   1.000000000e+00
     0.62520   1.000000000e+00
     0.62562   1.000000000e+00
     0.62604   1.000000000e+00
     0.62646   1.000000000e+00
     0.62688   1.000000000e+00
     0.62730   1.000000000e+00
     0.62772   1.000000000e+00
     0.62814   1.000000000e+00
     0.62856   1.000000000e+00
     0.62898   1.000000000e+00
     0.62940   1.000000000e+00
     0.62982   1.000000000e+00
     0.63024   1.000000000e+00
     0.63066   1.000000000e+00
     0.63108   1.000000000e+00
     0.63150   1.000000000e+00
     0.63192   1.000000000e+00
     0.63234   1.000000000e+00
     0.63276   1.000000000e+00
     0.63318   1.000000000e+00
     0.63360   1.000000000e+00
     0.63402   1.000000000e+00
     0.63444   1.000000000e+00
     0.63486   1.000000000e+00
     0.63528   1.000000000e+00
     0.63570   1.000000000e+00
     0.63612   1.000000000e+00
     0.63654   1.000000000e+00
     0.63696   1.000000000e+00
     0.63738   1.000000000e+00
     0.63780   1.000000000e+00
     0.63822   1.000000000e+00
     0.63864   1.000000000e+00
     0.63906   1.000000000e+00
     0.63948   1.000000000e+00
     0.63990   1.000000000e+00
     0.64032   1.000000000e+00
     0.64074   1.000000000e+00
     0.64116   1.000000000e+00
     0.64158   1.000000000e+00
     0.64200   1.000000000e+00
     0.64242   1.000000000e+00
     0.64284   1.000000000e+00
     0.64326   1.000000000e+00
     0.64368   1.000000000e+00
     0.64410   1.000000000e+00
     0.64452   1.000000000e+00
     0.64494   1.000000000e+00
     0.64536   1.000000000e+00
     0.64578   1.000000000e+00
     0.64620   1.000000000e+00
     0.64662   1.000000000e+00
     0.64704   1.000000000e+00
     0.64746   1.000000000e+00
     0.64788   1.000000000e+00
     0.64830   1.000000000e+00
     0.64872   1.000000000e+00
     0.64914   1.000000000e+00
     0.64956   1.000000000e+00
     0.64998   1.000000000e+00
     0.65040   1.000000000e+00
     0.65082   1.000000000e+00
     0.65124   1.000000000e+00
     0.65166   1.000000000e+00
     0.65208   1.000000000e+00
     0.65250   1.000000000e+00
     0.65292   1.000000000e+00
     0.65334   1.000000000e+00
     0.65376   1.000000000e+00
     0.65418   1.000000000e+00
     0.65460   1.000000000e+00
     0.65502   1.000000000e+00
     0.65544   1.000000000e+00
     0.65586   1.000000000e+00
     0.65628   1.000000000e+00
     0.65670   1.000000000e+00
     0.65712   1.000000000e+00
     0.65754   1.000000000e+00
     0.65796   1.000000000e+00
     0.65838   1.000000000e+00
     0.65880   1.000000000e+00
     0.65922   1.000000000e+00
     0.65964   1.000000000e+00
     0.66006   1.000000000e+00
     0.66048   1.000000000e+00
     0.66090   1.000000000e+00
     0.66132   1.000000000e+00
     0.66174   1.000000000e+00
     0.66216   1.000000000e+00
     0.66258   1.000000000e+00
     0.66300   1.000000000e+00
     0.66342   1.000000000e+00
     0.66384   1.000000000e+00
     0.66426   1.000000000e+00
     0.66468   1.000000000e+00
     0.66510   1.000000000e+00
     0.66552   1.000000000e+00
     0.66594   1.000000000e+00
     0.66636   1.000000000e+00
     0.66678   1.000000000e+00
     0.66720   1.000000000e+00
     0.66762   1.000000000e+00
     0.66804   1.000000000e+00
     0.66846   1.000000000e+00
     0.66888   1.000000000e+00
     0.66930   1.000000000e+00
     0.66972   1.000000000e+00
     0.67014   1.000000000e+00
     0.67056   1.000000000e+00
     0.67098   1.000000000e+00
     0.67140   1.000000000e+00
     0.67182   1.000000000e+00
     0.67224   1.000000000e+00
     0.67266   1.000000000e+00
     0.67308   1.000000000e+00
     0.67350   1.000000000e+00
     0.67392   1.000000000e+00
     0.67434   1.000000000e+00
     0.67476   1.000000000e+00
     0.67518   1.000000000e+00
     0.67560   1.000000000e+00
     0.67602   1.000000000e+00
     0.67644   1.000000000e+00
     0.67686   1.000000000e+00
     0.67728   1.000000000e+00
     0.67770   1.000000000e+00
     0.67812   1.000000000e+00
     0.67854   1.000000000e+00
     0.67896   1.000000000e+00
     0.67938   1.000000000e+00
     0.67980   1.000000000e+00
     0.68022   1.000000000e+00
     0.68064   1.000000000e+00
     0.68106   1.000000000e+00
     0.68148   1.000000000e+00
     0.68190   1.000000000e+00
     0.68232   1.000000000e+00
     0.68274   1.000000000e+00
     0.68316   1.000000000e+00
     0.68358   1.000000000e+00
     0.68400   1.000000000e+00
     0.68442   1.000000000e+00
     0.68484   1.000000000e+00
     0.68526   1.000000000e+00
     0.68568   1.000000000e+00
     0.68610   1.000000000e+00
     0.68652   1.000000000e+00
     0.68694   1.000000000e+00
     0.68736   1.000000000e+00
     0.68778   1.000000000e+00
     0.68820   1.000000000e+00
     0.68862   1.000000000e+00
     0.68904   1.000000000e+00
     0.68946   1.000000000e+00
     0.68988   1.000000000e+00
     0.69030   1.000000000e+00
     0.69072   1.000000000e+00
     0.69114   1.000000000e+00
     0.69156   1.000000000e+00
     0.69198   1.000000000e+00
     0.69240   1.000000000e+00
     0.69282   1.000000000e+00
     0.69324   1.000000000e+00
     0.69366   1.000000000e+00
     0.69408   1.000000000e+00
     0.69450   1.000000000e+00
     0.69492   1.000000000e+00
     0.69534   1.000000000e+00
     0.69576   1.000000000e+00
     0.69618   1.000000000e+00
     0.69660   1.000000000e+00
     0.69702   1.000000000e+00
     0.69744   1.000000000e+00
     0.69786   1.000000000e+00
     0.69828   1.000000000e+00
     0.69870   1.000000000e+00
     0.69912   1.000000000e+00
     0.69954   1.000000000e+00
     0.69996   1.000000000e+00
     0.70038   1.000000000e+00
     0.70080   1.000000000e+00
     0.70122   1.000000000e+00
     0.70164   1.000000000e+00
     0.70206   1.000000000e+00
     0.70248   1.000000000e+00
     0.70290   1.000000000e+00
     0.70332   1.000000000e+00
     0.70374   1.000000000e+00
     0.70416   1.000000000e+00
     0.70458   1.000000000e+00
     0.70500   1.000000000e+00
     0.70542   1.000000000e+00
     0.70584   1.000000000e+00
     0.70626   1.000000000e+00
     0.70668   1.000000000e+00
     0.70710   1.000000000e+00
     0.70752   1.000000000e+00
     0.70794   1.000000000e+00
     0.70836   1.000000000e+00
     0.70878   1.000000000e+00
     0.70920   1.000000000e+00
