# Wavelength      transmission
#         um          unitless
     3.26492   0.000000000e+00
     3.26505   0.000000000e+00
     3.26518   0.000000000e+00
     3.26531   0.000000000e+00
     3.26544   0.000000000e+00
     3.26558   0.000000000e+00
     3.26571   0.000000000e+00
     3.26584   0.000000000e+00
     3.26597   0.000000000e+00
     3.26610   0.000000000e+00
     3.26623   0.000000000e+00
     3.26636   0.000000000e+00
     3.26650   0.000000000e+00
     3.26663   0.000000000e+00
     3.26676   0.000000000e+00
     3.26689   0.000000000e+00
     3.26702   0.000000000e+00
     3.26715   0.000000000e+00
     3.26728   0.000000000e+00
     3.26742   0.000000000e+00
     3.26755   0.000000000e+00
     3.26768   0.000000000e+00
     3.26781   0.000000000e+00
     3.26794   0.000000000e+00
     3.26807   0.000000000e+00
     3.26821   0.000000000e+00
     3.26834   0.000000000e+00
     3.26847   0.000000000e+00
     3.26860   0.000000000e+00
     3.26873   0.000000000e+00
     3.26886   0.000000000e+00
     3.26899   0.000000000e+00
     3.26913   0.000000000e+00
     3.26926   0.000000000e+00
     3.26939   0.000000000e+00
     3.26952   0.000000000e+00
     3.26965   0.000000000e+00
     3.26978   0.000000000e+00
     3.26992   0.000000000e+00
     3.27005   0.000000000e+00
     3.27018   0.000000000e+00
     3.27031   0.000000000e+00
     3.27044   0.000000000e+00
     3.27057   0.000000000e+00
     3.27070   0.000000000e+00
     3.27084   0.000000000e+00
     3.27097   0.000000000e+00
     3.27110   0.000000000e+00
     3.27123   0.000000000e+00
     3.27136   0.000000000e+00
     3.27149   1.000000000e+00
     3.27162   1.000000000e+00
     3.27176   1.000000000e+00
     3.27189   1.000000000e+00
     3.27202   1.000000000e+00
     3.27215   1.000000000e+00
     3.27228   1.000000000e+00
     3.27241   1.000000000e+00
     3.27255   1.000000000e+00
     3.27268   1.000000000e+00
     3.27281   1.000000000e+00
     3.27294   1.000000000e+00
     3.27307   1.000000000e+00
     3.27320   1.000000000e+00
     3.27333   1.000000000e+00
     3.27347   1.000000000e+00
     3.27360   1.000000000e+00
     3.27373   1.000000000e+00
     3.27386   1.000000000e+00
     3.27399   1.000000000e+00
     3.27412   1.000000000e+00
     3.27426   1.000000000e+00
     3.27439   1.000000000e+00
     3.27452   1.000000000e+00
     3.27465   1.000000000e+00
     3.27478   1.000000000e+00
     3.27491   1.000000000e+00
     3.27504   1.000000000e+00
     3.27518   1.000000000e+00
     3.27531   1.000000000e+00
     3.27544   1.000000000e+00
     3.27557   1.000000000e+00
     3.27570   1.000000000e+00
     3.27583   1.000000000e+00
     3.27596   1.000000000e+00
     3.27610   1.000000000e+00
     3.27623   1.000000000e+00
     3.27636   1.000000000e+00
     3.27649   1.000000000e+00
     3.27662   1.000000000e+00
     3.27675   1.000000000e+00
     3.27689   1.000000000e+00
     3.27702   1.000000000e+00
     3.27715   1.000000000e+00
     3.27728   1.000000000e+00
     3.27741   1.000000000e+00
     3.27754   1.000000000e+00
     3.27767   1.000000000e+00
     3.27781   1.000000000e+00
     3.27794   1.000000000e+00
     3.27807   1.000000000e+00
     3.27820   1.000000000e+00
     3.27833   1.000000000e+00
     3.27846   1.000000000e+00
     3.27860   1.000000000e+00
     3.27873   1.000000000e+00
     3.27886   1.000000000e+00
     3.27899   1.000000000e+00
     3.27912   1.000000000e+00
     3.27925   1.000000000e+00
     3.27938   1.000000000e+00
     3.27952   1.000000000e+00
     3.27965   1.000000000e+00
     3.27978   1.000000000e+00
     3.27991   1.000000000e+00
     3.28004   1.000000000e+00
     3.28017   1.000000000e+00
     3.28030   1.000000000e+00
