# Wavelength      transmission
#         um          unitless
     1.60854   0.000000000e+00
     1.60888   0.000000000e+00
     1.60921   0.000000000e+00
     1.60954   0.000000000e+00
     1.60988   0.000000000e+00
     1.61021   0.000000000e+00
     1.61054   0.000000000e+00
     1.61087   0.000000000e+00
     1.61121   0.000000000e+00
     1.61154   0.000000000e+00
     1.61187   0.000000000e+00
     1.61221   0.000000000e+00
     1.61254   0.000000000e+00
     1.61287   0.000000000e+00
     1.61321   0.000000000e+00
     1.61354   0.000000000e+00
     1.61387   0.000000000e+00
     1.61421   0.000000000e+00
     1.61454   0.000000000e+00
     1.61487   0.000000000e+00
     1.61521   0.000000000e+00
     1.61554   0.000000000e+00
     1.61587   0.000000000e+00
     1.61621   0.000000000e+00
     1.61654   0.000000000e+00
     1.61687   0.000000000e+00
     1.61720   0.000000000e+00
     1.61754   0.000000000e+00
     1.61787   0.000000000e+00
     1.61820   0.000000000e+00
     1.61854   0.000000000e+00
     1.61887   0.000000000e+00
     1.61920   0.000000000e+00
     1.61954   0.000000000e+00
     1.61987   0.000000000e+00
     1.62020   0.000000000e+00
     1.62054   0.000000000e+00
     1.62087   0.000000000e+00
     1.62120   0.000000000e+00
     1.62154   0.000000000e+00
     1.62187   0.000000000e+00
     1.62220   0.000000000e+00
     1.62254   0.000000000e+00
     1.62287   0.000000000e+00
     1.62320   0.000000000e+00
     1.62354   0.000000000e+00
     1.62387   0.000000000e+00
     1.62420   0.000000000e+00
     1.62453   0.000000000e+00
     1.62487   0.000000000e+00
     1.62520   1.000000000e+00
     1.62553   1.000000000e+00
     1.62587   1.000000000e+00
     1.62620   1.000000000e+00
     1.62653   1.000000000e+00
     1.62687   1.000000000e+00
     1.62720   1.000000000e+00
     1.62753   1.000000000e+00
     1.62787   1.000000000e+00
     1.62820   1.000000000e+00
     1.62853   1.000000000e+00
     1.62887   1.000000000e+00
     1.62920   1.000000000e+00
     1.62953   1.000000000e+00
     1.62987   1.000000000e+00
     1.63020   1.000000000e+00
     1.63053   1.000000000e+00
     1.63086   1.000000000e+00
     1.63120   1.000000000e+00
     1.63153   1.000000000e+00
     1.63186   1.000000000e+00
     1.63220   1.000000000e+00
     1.63253   1.000000000e+00
     1.63286   1.000000000e+00
     1.63320   1.000000000e+00
     1.63353   1.000000000e+00
     1.63386   1.000000000e+00
     1.63420   1.000000000e+00
     1.63453   1.000000000e+00
     1.63486   1.000000000e+00
     1.63520   1.000000000e+00
     1.63553   1.000000000e+00
     1.63586   1.000000000e+00
     1.63620   1.000000000e+00
     1.63653   1.000000000e+00
     1.63686   1.000000000e+00
     1.63719   1.000000000e+00
     1.63753   1.000000000e+00
     1.63786   1.000000000e+00
     1.63819   1.000000000e+00
     1.63853   1.000000000e+00
     1.63886   1.000000000e+00
     1.63919   1.000000000e+00
     1.63953   1.000000000e+00
     1.63986   1.000000000e+00
     1.64019   1.000000000e+00
     1.64053   1.000000000e+00
     1.64086   1.000000000e+00
     1.64119   1.000000000e+00
     1.64153   1.000000000e+00
     1.64186   1.000000000e+00
     1.64219   1.000000000e+00
     1.64253   1.000000000e+00
     1.64286   1.000000000e+00
     1.64319   1.000000000e+00
     1.64353   1.000000000e+00
     1.64386   1.000000000e+00
     1.64419   1.000000000e+00
     1.64452   1.000000000e+00
     1.64486   1.000000000e+00
     1.64519   1.000000000e+00
     1.64552   1.000000000e+00
     1.64586   1.000000000e+00
     1.64619   1.000000000e+00
     1.64652   1.000000000e+00
     1.64686   1.000000000e+00
     1.64719   1.000000000e+00
     1.64752   1.000000000e+00
     1.64786   1.000000000e+00
     1.64819   1.000000000e+00
     1.64852   1.000000000e+00
     1.64886   1.000000000e+00
     1.64919   1.000000000e+00
     1.64952   1.000000000e+00
     1.64986   1.000000000e+00
     1.65019   1.000000000e+00
     1.65052   1.000000000e+00
     1.65085   1.000000000e+00
     1.65119   1.000000000e+00
     1.65152   1.000000000e+00
     1.65185   1.000000000e+00
     1.65219   1.000000000e+00
     1.65252   1.000000000e+00
     1.65285   1.000000000e+00
     1.65319   1.000000000e+00
     1.65352   1.000000000e+00
     1.65385   1.000000000e+00
     1.65419   1.000000000e+00
     1.65452   1.000000000e+00
     1.65485   1.000000000e+00
     1.65519   1.000000000e+00
     1.65552   1.000000000e+00
     1.65585   1.000000000e+00
     1.65619   1.000000000e+00
     1.65652   1.000000000e+00
