# Wavelength      transmission
#         um          unitless
     2.52067   0.000000000e+00
     2.52077   0.000000000e+00
     2.52088   0.000000000e+00
     2.52098   0.000000000e+00
     2.52108   0.000000000e+00
     2.52118   0.000000000e+00
     2.52128   0.000000000e+00
     2.52138   0.000000000e+00
     2.52149   0.000000000e+00
     2.52159   0.000000000e+00
     2.52169   0.000000000e+00
     2.52179   0.000000000e+00
     2.52189   0.000000000e+00
     2.52199   0.000000000e+00
     2.52209   0.000000000e+00
     2.52220   0.000000000e+00
     2.52230   0.000000000e+00
     2.52240   0.000000000e+00
     2.52250   0.000000000e+00
     2.52260   0.000000000e+00
     2.52270   0.000000000e+00
     2.52281   0.000000000e+00
     2.52291   0.000000000e+00
     2.52301   0.000000000e+00
     2.52311   0.000000000e+00
     2.52321   0.000000000e+00
     2.52331   0.000000000e+00
     2.52341   0.000000000e+00
     2.52352   0.000000000e+00
     2.52362   0.000000000e+00
     2.52372   0.000000000e+00
     2.52382   0.000000000e+00
     2.52392   0.000000000e+00
     2.52402   0.000000000e+00
     2.52413   0.000000000e+00
     2.52423   0.000000000e+00
     2.52433   0.000000000e+00
     2.52443   0.000000000e+00
     2.52453   0.000000000e+00
     2.52463   0.000000000e+00
     2.52473   0.000000000e+00
     2.52484   0.000000000e+00
     2.52494   0.000000000e+00
     2.52504   0.000000000e+00
     2.52514   0.000000000e+00
     2.52524   0.000000000e+00
     2.52534   0.000000000e+00
     2.52545   0.000000000e+00
     2.52555   0.000000000e+00
     2.52565   0.000000000e+00
     2.52575   0.000000000e+00
     2.52585   1.000000000e+00
     2.52595   1.000000000e+00
     2.52605   1.000000000e+00
     2.52616   1.000000000e+00
     2.52626   1.000000000e+00
     2.52636   1.000000000e+00
     2.52646   1.000000000e+00
     2.52656   1.000000000e+00
     2.52666   1.000000000e+00
     2.52677   1.000000000e+00
     2.52687   1.000000000e+00
     2.52697   1.000000000e+00
     2.52707   1.000000000e+00
     2.52717   1.000000000e+00
     2.52727   1.000000000e+00
     2.52737   1.000000000e+00
     2.52748   1.000000000e+00
     2.52758   1.000000000e+00
     2.52768   1.000000000e+00
     2.52778   1.000000000e+00
     2.52788   1.000000000e+00
     2.52798   1.000000000e+00
     2.52809   1.000000000e+00
     2.52819   1.000000000e+00
     2.52829   1.000000000e+00
     2.52839   1.000000000e+00
     2.52849   1.000000000e+00
     2.52859   1.000000000e+00
     2.52869   1.000000000e+00
     2.52880   1.000000000e+00
     2.52890   1.000000000e+00
     2.52900   1.000000000e+00
     2.52910   1.000000000e+00
     2.52920   1.000000000e+00
     2.52930   1.000000000e+00
     2.52941   1.000000000e+00
     2.52951   1.000000000e+00
     2.52961   1.000000000e+00
     2.52971   1.000000000e+00
     2.52981   1.000000000e+00
     2.52991   1.000000000e+00
     2.53001   1.000000000e+00
     2.53012   1.000000000e+00
     2.53022   1.000000000e+00
     2.53032   1.000000000e+00
     2.53042   1.000000000e+00
     2.53052   1.000000000e+00
     2.53062   1.000000000e+00
     2.53073   1.000000000e+00
     2.53083   1.000000000e+00
     2.53093   1.000000000e+00
     2.53103   1.000000000e+00
     2.53113   1.000000000e+00
     2.53123   1.000000000e+00
     2.53133   1.000000000e+00
     2.53144   1.000000000e+00
     2.53154   1.000000000e+00
     2.53164   1.000000000e+00
     2.53174   1.000000000e+00
     2.53184   1.000000000e+00
     2.53194   1.000000000e+00
     2.53204   1.000000000e+00
     2.53215   1.000000000e+00
     2.53225   1.000000000e+00
     2.53235   1.000000000e+00
     2.53245   1.000000000e+00
     2.53255   1.000000000e+00
     2.53265   1.000000000e+00
     2.53276   1.000000000e+00
     2.53286   1.000000000e+00
     2.53296   1.000000000e+00
     2.53306   1.000000000e+00
     2.53316   1.000000000e+00
     2.53326   1.000000000e+00
     2.53336   1.000000000e+00
     2.53347   1.000000000e+00
     2.53357   1.000000000e+00
     2.53367   1.000000000e+00
     2.53377   1.000000000e+00
     2.53387   1.000000000e+00
     2.53397   1.000000000e+00
