#  Wavelength      transmission
#          um          unitless
     2.149684   0.000000000e+00
     2.149770   0.000000000e+00
     2.149857   0.000000000e+00
     2.149943   0.000000000e+00
     2.150030   0.000000000e+00
     2.150117   0.000000000e+00
     2.150203   0.000000000e+00
     2.150290   0.000000000e+00
     2.150376   0.000000000e+00
     2.150463   0.000000000e+00
     2.150549   0.000000000e+00
     2.150636   0.000000000e+00
     2.150723   0.000000000e+00
     2.150809   0.000000000e+00
     2.150896   0.000000000e+00
     2.150982   0.000000000e+00
     2.151069   0.000000000e+00
     2.151156   0.000000000e+00
     2.151242   0.000000000e+00
     2.151329   0.000000000e+00
     2.151415   0.000000000e+00
     2.151502   0.000000000e+00
     2.151589   0.000000000e+00
     2.151675   0.000000000e+00
     2.151762   0.000000000e+00
     2.151848   0.000000000e+00
     2.151935   0.000000000e+00
     2.152022   0.000000000e+00
     2.152108   0.000000000e+00
     2.152195   0.000000000e+00
     2.152281   0.000000000e+00
     2.152368   0.000000000e+00
     2.152455   0.000000000e+00
     2.152541   0.000000000e+00
     2.152628   0.000000000e+00
     2.152714   0.000000000e+00
     2.152801   0.000000000e+00
     2.152887   0.000000000e+00
     2.152974   0.000000000e+00
     2.153061   0.000000000e+00
     2.153147   0.000000000e+00
     2.153234   0.000000000e+00
     2.153320   0.000000000e+00
     2.153407   0.000000000e+00
     2.153494   0.000000000e+00
     2.153580   0.000000000e+00
     2.153667   0.000000000e+00
     2.153753   0.000000000e+00
     2.153840   0.000000000e+00
     2.153927   0.000000000e+00
     2.154013   1.000000000e+00
     2.154100   1.000000000e+00
     2.154186   1.000000000e+00
     2.154273   1.000000000e+00
     2.154360   1.000000000e+00
     2.154446   1.000000000e+00
     2.154533   1.000000000e+00
     2.154619   1.000000000e+00
     2.154706   1.000000000e+00
     2.154792   1.000000000e+00
     2.154879   1.000000000e+00
     2.154966   1.000000000e+00
     2.155052   1.000000000e+00
     2.155139   1.000000000e+00
     2.155225   1.000000000e+00
     2.155312   1.000000000e+00
     2.155399   1.000000000e+00
     2.155485   1.000000000e+00
     2.155572   1.000000000e+00
     2.155658   1.000000000e+00
     2.155745   1.000000000e+00
     2.155832   1.000000000e+00
     2.155918   1.000000000e+00
     2.156005   1.000000000e+00
     2.156091   1.000000000e+00
     2.156178   1.000000000e+00
     2.156265   1.000000000e+00
     2.156351   1.000000000e+00
     2.156438   1.000000000e+00
